,trade_date,market,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
2650,2021-03-29T00:00:00.000,TTF,18.375,18.25,18.2767,18.2135,18.231800000000007,18.3066,18.827700000000004,19.525700000000015,19.821000000000016,20.10910000000001,20.06040000000001,19.575000000000003,17.14479999999999,16.651500000000002,16.3888,16.30779999999999,16.40660000000001,16.710800000000003,17.206700000000005,18.107599999999998,18.7411,18.7683,18.722899999999992,18.269900000000003,16.376100000000005,15.9049,15.653900000000005,15.565299999999993,15.659600000000008,15.949999999999992,16.363800000000012,17.38,17.93619999999999,17.92610000000001,17.895899999999994,17.47590000000001
2639,2021-03-12T00:00:00.000,TTF,18.350000000000012,18.2,18.262330000000006,18.269720000000003,18.343239999999998,18.531940000000006,18.804520000000014,19.90604,20.30705,20.432300000000012,20.38286,19.88963999999999,17.462570000000014,16.960039999999996,16.69247000000001,16.59487000000001,16.695449999999997,17.005,17.40488,18.316120000000005,18.956939999999992,18.962750000000014,18.91685999999999,18.459119999999988,16.206999999999997,15.740610000000002,15.492279999999996,15.382130000000007,15.475349999999995,15.762279999999992,16.126250000000013,17.12777,17.675900000000002,17.673960000000005,17.64416999999999,17.23014999999999
1339,2021-03-15T00:00:00.000,THE,18.334999999999994,18.325,18.367669999999986,18.324599999999993,18.414989999999992,18.64611000000001,18.97106,19.907570000000003,20.08081,20.04459999999999,19.99581999999999,19.50918000000001,17.654319999999988,17.155629999999988,16.890109999999996,16.801080000000006,16.900930000000006,17.20826,17.641920000000013,18.46064999999999,19.002629999999996,19.0169,18.971220000000006,18.51555,16.370130000000007,15.905950000000008,15.658799999999989,15.547869999999993,15.640649999999996,15.926190000000007,16.376469999999994,17.2921,17.788619999999998,17.838329999999996,17.77866,17.396409999999996
2614,2021-02-05T00:00:00.000,TTF,18.3,17.199999999999992,16.964369999999988,16.935400000000012,16.864339999999984,16.966450000000005,17.22852,17.69523,18.33371,18.701500000000006,19.04606999999999,18.999990000000015,18.540229999999998,16.71947999999999,16.238339999999997,15.982160000000006,15.82762000000001,15.923549999999992,16.21879000000001,16.55493000000001,17.42167999999999,18.03120000000001,18.09415000000001,18.05036000000001,17.613589999999995,15.797019999999991,15.342429999999993,15.100379999999989,14.936620000000003,15.027150000000004,15.305769999999997,15.613249999999995,16.582909999999984,17.113609999999998,17.159629999999996,17.130699999999994
2646,2021-03-23T00:00:00.000,TTF,18.290000000000006,18.14999999999999,18.21480000000001,18.191100000000002,18.227700000000013,18.433600000000006,18.776099999999996,19.711999999999993,20.01139999999999,20.20249999999999,20.153599999999994,19.666000000000007,17.303699999999996,16.8057,16.540599999999994,16.4513,16.550999999999995,16.857899999999987,17.338000000000005,18.24579999999999,18.884099999999993,18.881999999999994,18.836299999999998,18.380499999999994,16.278799999999993,15.810299999999994,15.560900000000002,15.461299999999996,15.555000000000005,15.84339999999999,16.22359999999999,17.2312,17.7826,17.772299999999987,17.7423,17.326000000000008
2648,2021-03-25T00:00:00.000,TTF,18.269999999999992,18.075,18.137799999999984,18.0856,18.121899999999993,18.21499999999999,18.552199999999985,19.4769,19.77269999999999,20.013199999999994,19.964699999999997,19.4816,17.067999999999994,16.576799999999995,16.315299999999993,16.233499999999996,16.331900000000008,16.634700000000006,17.11360000000001,18.009599999999992,18.639699999999994,18.66480000000001,18.619599999999995,18.169100000000004,16.145499999999984,15.680900000000005,15.433499999999993,15.342499999999987,15.435499999999994,15.7217,16.0788,17.077299999999994,17.623800000000003,17.623499999999996,17.59379999999999,17.180999999999997
2611,2021-02-02T00:00:00.000,TTF,18.10000000000001,16.794919999999994,16.43740000000001,16.330440000000007,16.298560000000005,16.347849999999998,16.65071,17.069579999999988,17.68549000000001,18.040280000000003,18.334029999999988,18.289660000000016,17.847089999999994,16.055819999999994,15.593779999999994,15.34777000000001,15.181649999999994,15.273660000000005,15.556849999999999,15.950890000000005,16.78600999999999,17.37329,17.419980000000006,17.37781999999999,16.957319999999992,15.030880000000009,14.59832999999999,14.36802,14.191649999999994,14.277660000000012,14.542379999999993,14.922120000000005,15.848869999999993,16.356069999999992,16.38056,16.352950000000007
2638,2021-03-11T00:00:00.000,TTF,18.074999999999996,17.925,18.032829999999993,17.981459999999984,18.017640000000014,18.276929999999997,18.546399999999995,19.632799999999985,20.028309999999998,20.149499999999993,20.100739999999984,19.61435000000001,17.36263000000001,16.862979999999997,16.596949999999996,16.493400000000005,16.593360000000004,16.90100999999999,17.309370000000005,18.215619999999998,18.85292,18.861750000000015,18.81610999999999,18.3608,16.260809999999996,15.792869999999995,15.543720000000006,15.429149999999995,15.522659999999988,15.810459999999994,16.197499999999994,17.20344999999999,17.75400000000001,17.74959999999999,17.719679999999997,17.30388
2642,2021-03-17T00:00:00.000,TTF,18.069999999999997,17.89999999999999,17.987829999999988,17.90691,17.97897,18.163920000000005,18.547199999999986,19.551839999999984,19.86844,20.0788,20.030210000000007,19.545520000000007,17.306260000000005,16.80822999999999,16.54306000000001,16.448849999999997,16.54854,16.855360000000008,17.302209999999995,18.208089999999984,18.845119999999998,18.869320000000005,18.823660000000007,18.368170000000003,16.15575999999999,15.690839999999993,15.443289999999994,15.332629999999996,15.42554999999999,15.711549999999992,16.09775000000001,17.09751,17.644659999999995,17.653790000000008,17.62403,17.210480000000004
2645,2021-03-22T00:00:00.000,TTF,18.050000000000004,17.95,17.978900000000003,17.9672,18.003300000000007,18.206799999999994,18.6076,19.535000000000007,19.831699999999998,20.07629999999999,20.027699999999992,19.543099999999992,17.331900000000008,16.833099999999998,16.567599999999985,16.47359999999999,16.573399999999996,16.880699999999994,17.330899999999993,18.238200000000003,18.87630000000001,18.8895,18.84379999999999,18.387799999999984,16.306899999999988,15.837699999999995,15.587800000000005,15.48360000000001,15.577400000000008,15.866300000000008,16.2688,17.279099999999985,17.832100000000008,17.8252,17.79520000000001,17.377600000000015
1336,2021-03-10T00:00:00.000,THE,18.009999999999994,17.910000000000007,17.90767,17.91323,17.948489999999996,18.17327,18.58255000000001,19.53989000000001,19.6913,19.733680000000007,19.685729999999996,19.20744000000001,17.45702,16.964009999999988,16.70150999999999,16.595649999999992,16.69425999999999,16.997759999999985,17.415470000000013,18.22458,18.76022,18.78985,18.74466999999999,18.293999999999993,16.423940000000012,15.958210000000005,15.71024,15.594899999999997,15.68795999999999,15.974379999999998,16.424210000000006,17.342550000000006,17.840419999999998,17.888750000000005,17.838999999999995,17.44556999999999
2610,2021-02-01T00:00:00.000,TTF,17.980000000000008,16.690330000000007,16.30506000000001,16.26844,16.21569,16.248350000000006,16.53249,17.00652000000001,17.62016,17.97364,18.24817,18.20402000000001,17.763519999999986,16.040450000000007,15.578849999999992,15.333070000000005,15.146999999999995,15.238800000000012,15.521340000000006,15.919849999999999,16.836700000000004,17.258829999999993,17.402300000000007,17.360189999999992,16.94011,14.938629999999993,14.508739999999992,14.279839999999995,14.082749999999992,14.168099999999994,14.43079,14.869349999999999,15.725700000000007,16.11997000000001,16.291299999999993,16.251880000000014
2640,2021-03-15T00:00:00.000,TTF,17.96499999999999,17.85000000000001,17.977669999999993,17.92543999999999,18.01579,18.275399999999994,18.536839999999994,19.622679999999995,20.01799000000001,20.159599999999998,20.110819999999993,19.624180000000013,17.32932,16.830629999999992,16.56511,16.47608000000001,16.575929999999985,16.883260000000003,17.314149999999998,18.220649999999992,18.85811999999999,18.87689999999999,18.831219999999984,18.375549999999986,16.130130000000005,15.665950000000006,15.418799999999992,15.307869999999992,15.400649999999995,15.686190000000007,16.055000000000003,17.0521,17.597809999999992,17.598319999999998,17.56866000000001,17.15641
1313,2021-02-05T00:00:00.000,THE,17.959999999999997,17.52499999999999,17.324369999999995,17.295399999999987,17.24157000000001,17.361100000000004,17.533990000000006,18.05505,18.60370999999999,18.87665,19.11607,19.069990000000008,18.61023,16.999480000000002,16.51834000000001,16.262159999999998,16.10762,16.203550000000003,16.49878999999999,16.72993000000001,17.596679999999996,18.206200000000006,18.269150000000007,18.22536000000001,17.78859,16.01702,15.562430000000004,15.32038,15.156630000000005,15.24714999999999,15.525770000000007,15.818249999999992,16.78791999999999,17.328610000000012,17.364629999999995,17.330699999999993
1342,2021-03-18T00:00:00.000,THE,17.935,17.7,17.91233,17.881039999999988,17.916209999999992,18.086619999999996,18.716380000000004,19.421589999999995,19.5539,19.63292999999999,19.585159999999984,19.1087,17.400520000000014,16.90928000000001,16.647719999999996,16.56105000000001,16.659420000000004,16.962179999999993,17.420270000000002,18.2296,18.765390000000014,18.784800000000008,18.739629999999988,18.28908000000001,16.33132,15.868690000000012,15.622360000000011,15.51585,15.60834,15.893000000000013,16.32722999999999,17.241919999999997,17.728050000000003,17.778070000000003,17.72845999999999,17.336909999999992
2613,2021-02-04T00:00:00.000,TTF,17.925,16.875,16.62572999999999,16.579000000000004,16.507580000000008,16.60753,16.864050000000006,17.343599999999995,17.969400000000004,18.32988,18.705199999999994,18.659940000000002,18.208410000000004,16.365869999999987,15.894909999999992,15.644139999999995,15.47617000000001,15.569970000000009,15.858650000000008,16.23500000000001,17.084999999999994,17.682740000000006,17.725500000000007,17.682610000000007,17.25473,15.494660000000007,15.048769999999994,14.811359999999995,14.63467000000001,14.723369999999992,14.996350000000005,15.342499999999987,16.29534999999999,16.816840000000006,16.84195,16.81356
2591,2021-01-05T00:00:00.000,TTF,17.91000000000001,17.440000000000005,16.27337,15.827960000000006,15.623820000000007,15.542930000000009,15.621199999999991,15.798069999999997,16.37187999999999,17.329900000000006,17.627900000000004,17.768430000000006,17.725430000000006,17.29651000000001,15.261489999999993,14.822299999999997,14.58846,14.424300000000004,14.511720000000011,14.780779999999995,15.160619999999996,16.03375,16.435749999999988,16.589249999999996,16.549109999999988,16.14864999999999,14.697769999999995,14.27481,14.0496,13.879799999999992,13.96391999999999,14.22282000000001,14.630600000000003,15.396599999999994,15.935270000000001,16.013829999999988
2612,2021-02-03T00:00:00.000,TTF,17.825,16.800000000000008,16.46476000000001,16.380499999999994,16.353979999999993,16.419989999999988,16.74124,17.18597,17.806089999999998,18.1633,18.51582,18.471020000000006,18.024060000000002,16.38637,15.914820000000008,15.663740000000008,15.505870000000005,15.599850000000002,15.889079999999995,16.275590000000008,17.127709999999993,17.72694999999999,17.783570000000005,17.740540000000006,17.311259999999997,15.38704000000001,14.944250000000007,14.708480000000005,14.540630000000007,14.62875000000001,14.899980000000008,15.2475,16.194450000000007,16.712710000000012,16.741100000000003,16.712879999999988
1340,2021-03-16T00:00:00.000,THE,17.779999999999987,17.769999999999992,17.873170000000002,17.823469999999997,17.911290000000005,18.135780000000004,18.561770000000013,19.47685999999999,19.64594,19.645499999999984,19.597719999999992,19.121080000000003,17.39551999999999,16.904279999999986,16.64272,16.556050000000013,16.654420000000002,16.957179999999997,17.43797,18.247090000000007,18.782699999999988,18.80732,18.76215000000001,18.311539999999997,16.30389000000001,15.841180000000005,15.594809999999997,15.483380000000007,15.57585,15.860470000000005,16.347579999999997,17.26186999999999,17.747740000000007,17.808109999999992,17.74849,17.36683
1318,2021-02-12T00:00:00.000,THE,17.745,17.41000000000001,17.14706999999999,17.14294999999999,17.15552000000001,17.231530000000006,17.358319999999996,17.86692,18.407410000000013,18.676109999999998,18.867979999999992,18.82263999999999,18.37043999999999,16.86948999999999,16.39425,16.14121,16.034120000000016,16.129149999999992,16.421620000000008,16.660999999999998,17.52100000000001,18.125769999999992,18.16250000000001,18.119120000000006,17.686359999999997,15.857660000000006,15.408220000000014,15.168929999999992,15.052880000000004,15.142650000000001,15.41896000000001,15.725000000000009,16.686699999999988,17.21303,17.23323,17.204580000000007
1310,2021-02-02T00:00:00.000,THE,17.73500000000001,17.134920000000008,16.797399999999996,16.69044000000001,16.67522000000001,16.74126999999999,16.957980000000006,17.441349999999996,17.970489999999998,18.233650000000008,18.41903000000001,18.374660000000002,17.932090000000006,16.315819999999988,15.853780000000015,15.607770000000006,15.441649999999992,15.53366,15.816849999999992,16.115889999999993,16.95101,17.538290000000003,17.584979999999987,17.542820000000003,17.122319999999995,15.280880000000009,14.84832999999999,14.61802,14.441649999999994,14.527660000000012,14.792379999999993,15.10212000000001,16.028869999999994,16.53607,16.560560000000006,16.532950000000014
1317,2021-02-11T00:00:00.000,THE,17.64999999999999,17.375,17.079960000000014,17.057540000000007,17.121750000000006,17.18912999999999,17.306719999999988,17.783750000000005,18.322040000000012,18.58965999999999,18.802419999999994,18.757229999999996,18.306370000000012,16.925740000000008,16.449020000000008,16.19519000000001,16.08863000000001,16.183949999999992,16.477340000000012,16.702040000000007,17.563660000000013,18.16958,18.24067000000001,18.197130000000012,17.762729999999994,15.862660000000004,15.41322000000001,15.173929999999995,15.057869999999992,15.14765,15.423960000000006,15.74212,16.704270000000005,17.24084,17.286089999999998,17.23737
61,2021-03-30T00:00:00.000,JKM,17.64084810770226,18.88323878153857,19.405482648859138,19.631971568160274,19.75071333167737,19.988196858711568,20.237774454252136,21.757778973348323,23.1474973908077,24.288187943113158,24.383016434810845,22.416081111365575,18.8123235616603,17.712038192773857,17.585875069036938,17.676030852448065,18.036928851285918,18.397551984930434,19.448086753824764,20.30484156142383,20.89635145746271,21.792411987707478,21.792411987707478,20.011835265337655,17.077649326576022,16.0787892140271,15.964170428409897,16.046080256021227,16.37371956646656,16.70108401171856,17.572956404950585,18.459671518622255,18.99758270196244,19.559407157122045,19.559407157122045,17.961340923121096
1343,2021-03-19T00:00:00.000,THE,17.634999999999994,17.574999999999996,17.61475000000001,17.634650000000004,17.669329999999995,17.837330000000005,18.446479999999998,19.14132,19.27166,19.357700000000012,19.31060000000001,18.840789999999984,17.228720000000006,16.74256000000001,16.483709999999988,16.390330000000002,16.48763000000001,16.787109999999988,17.269099999999995,18.071309999999997,18.592390000000012,18.64088,18.60606000000001,18.14898,16.25945000000001,15.799030000000005,15.553879999999994,15.446599999999993,15.53863999999999,15.821919999999993,16.260899999999996,17.1712,17.655109999999997,17.71748000000001,17.65298000000001,17.278090000000006
62,2021-03-31T00:00:00.000,JKM,17.63325909083145,19.232286325306976,19.644406746563554,19.827937707496485,19.9480021235559,20.18785620872723,20.486780887612,21.867384298821538,23.379042003990662,24.277739269277507,24.37252696616652,22.406437809825142,18.804230581095144,17.704418550235086,17.57830970133057,17.66842670011201,18.02916944218527,18.389637437311023,19.439720270672787,20.296106506043955,20.887361937073393,21.783036985937688,21.783036985937688,20.00322626000428,17.070302595394963,16.071872188164033,15.957302711054702,16.03917730141101,16.366675662836236,16.69389927731396,17.56539659479787,18.451730247447017,18.9894100237131,19.55099278441206,19.55099278441206,17.953614031621566
2637,2021-03-10T00:00:00.000,TTF,17.625,17.449999999999996,17.517670000000006,17.51427999999999,17.549520000000015,17.802070000000008,18.19506999999999,19.260890000000007,19.64891,19.81367,19.76573,19.287439999999993,17.132020000000008,16.63900999999999,16.37651,16.270649999999993,16.36926,16.672759999999993,17.108819999999998,18.004570000000005,18.634490000000014,18.66985,18.62466999999999,18.173999999999992,16.183940000000003,15.71821,15.470239999999993,15.35489999999999,15.447960000000009,15.734379999999991,16.102500000000006,17.102550000000004,17.649870000000004,17.64875,17.619000000000014,17.205570000000005
60,2021-03-29T00:00:00.000,JKM,17.592457829714963,18.831440525107794,19.050729497743692,19.14310497746656,19.258779910532,19.490403887878667,20.054524769984518,21.560765900777348,22.93790064893079,23.341666469796635,23.432945504656328,21.54267456053488,18.373948905946147,17.299432940030247,17.17608289292255,17.264072593192708,17.616579616704914,17.968812529001323,19.351977723902255,20.204189493808517,20.79270627412011,21.567344569956422,21.567344569956422,19.80508356361118,16.901423454696086,15.91270429932398,15.799496367200698,15.880359175860187,16.20463274414552,16.52863220121506,17.391534308537324,18.269238421512508,18.801288291370355,19.505754115963178,19.505754115963178,17.912071507331785
